Year,State,Oxycodone / Hydrocodone,Index_x,Drug Type,Deaths Rate Per 100K,Index_y,Drug Sold per 100K
2016,Dist. of Columbia,Oxycodone,1188,Synthetic opioids,38.80002,321,11.12632
2016,Florida,Hydrocodone,1321,Synthetic opioids,23.745070000000002,376,8.28925
2016,Florida,Oxycodone,1321,Synthetic opioids,23.745070000000002,359,21.72925
2016,Georgia,Hydrocodone,1454,Synthetic opioids,13.33486,414,11.15858
2016,Georgia,Oxycodone,1454,Synthetic opioids,13.33486,397,18.93447
2016,Hawaii,Hydrocodone,1587,Psychostimulants,12.75127,452,5.71571
2016,Hawaii,Oxycodone,1587,Psychostimulants,12.75127,435,14.33464
2016,Idaho,Hydrocodone,1720,Synthetic opioids,15.2208,490,15.620020000000002
2016,Idaho,Oxycodone,1720,Synthetic opioids,15.2208,473,16.250120000000003
2016,Illinois,Hydrocodone,1853,Synthetic opioids,18.87373,528,10.59021
2016,Illinois,Oxycodone,1853,Synthetic opioids,18.87373,511,5.40145
2016,Indiana,Hydrocodone,1986,Synthetic opioids,23.96421,566,15.56763
2016,Indiana,Oxycodone,1986,Synthetic opioids,23.96421,549,16.08108
2016,Iowa,Hydrocodone,2119,Synthetic opioids,10.62394,604,8.554039999999999
2016,Iowa,Oxycodone,2119,Synthetic opioids,10.62394,587,7.923719999999999
2016,Kansas,Hydrocodone,2252,Synthetic opioids,11.08897,642,12.43705
2016,Kansas,Oxycodone,2252,Synthetic opioids,11.08897,625,18.42742
2016,Kentucky,Hydrocodone,2385,Synthetic opioids,33.549859999999995,680,20.15693
2016,Kentucky,Oxycodone,2385,Synthetic opioids,33.549859999999995,663,20.10987
2016,Louisiana,Hydrocodone,2518,Synthetic opioids,21.81069,718,16.11176
2016,Louisiana,Oxycodone,2518,Synthetic opioids,21.81069,701,18.77734
2016,Maine,Hydrocodone,2651,Synthetic opioids,28.714409999999997,756,6.280930000000001
2016,Maine,Oxycodone,2651,Synthetic opioids,28.714409999999997,739,21.1871
2016,Maryland,Hydrocodone,2784,Synthetic opioids,33.22312,794,2.78362
2016,Maryland,Oxycodone,2784,Synthetic opioids,33.22312,777,24.98251
2016,Massachusetts,Hydrocodone,2917,Synthetic opioids,32.98972,832,2.14886
2016,Massachusetts,Oxycodone,2917,Synthetic opioids,32.98972,815,17.11869
2016,Michigan,Hydrocodone,3050,Synthetic opioids,24.3772,870,18.01098
2016,Michigan,Oxycodone,3050,Synthetic opioids,24.3772,853,13.651779999999999
2016,Minnesota,Hydrocodone,3183,Synthetic opioids,12.46773,908,4.004580000000001
2016,Minnesota,Oxycodone,3183,Synthetic opioids,12.46773,891,12.252180000000001
2016,Mississippi,Hydrocodone,3316,Synthetic opioids,12.13245,946,18.0364
2016,Mississippi,Oxycodone,3316,Synthetic opioids,12.13245,929,14.99596
2016,Missouri,Hydrocodone,3449,Synthetic opioids,23.643620000000002,984,13.1041
2016,Missouri,Oxycodone,3449,Synthetic opioids,23.643620000000002,967,22.16243
2016,Montana,Hydrocodone,3582,Psychostimulants,11.6662,1022,11.588230000000001
2016,Montana,Oxycodone,3582,Psychostimulants,11.6662,1005,18.496129999999997
2016,Nebraska,Hydrocodone,3715,Natural and semi-synthetic opioids,6.44355,1060,8.011619999999999
2016,Nebraska,Oxycodone,3715,Natural and semi-synthetic opioids,6.44355,1043,9.757489999999999
2016,Nevada,Hydrocodone,3848,Synthetic opioids,21.670370000000002,1098,15.549389999999999
2016,Nevada,Oxycodone,3848,Synthetic opioids,21.670370000000002,1081,28.89757
2016,New Hampshire,Hydrocodone,3981,Synthetic opioids,38.99024,1136,3.14256
2016,New Hampshire,Oxycodone,3981,Synthetic opioids,38.99024,1119,22.13126
2016,New Jersey,Hydrocodone,4114,Synthetic opioids,23.207720000000002,1174,1.89477
2016,New Jersey,Oxycodone,4114,Synthetic opioids,23.207720000000002,1157,26.796979999999998
2016,New Mexico,Hydrocodone,4247,Synthetic opioids,25.18766,1212,7.8635399999999995
2016,New Mexico,Oxycodone,4247,Synthetic opioids,25.18766,1195,21.52318
2016,New York,Hydrocodone,4380,Synthetic opioids,18.042460000000002,1250,4.0928
2016,New York,Oxycodone,4380,Synthetic opioids,18.042460000000002,1233,17.7834
2016,North Carolina,Hydrocodone,4513,Synthetic opioids,19.6947,1288,9.1538
2016,North Carolina,Oxycodone,4513,Synthetic opioids,19.6947,1271,26.544
2016,North Dakota,Hydrocodone,4646,All opioids,10.61017,1326,7.23458
2016,North Dakota,Oxycodone,4646,All opioids,10.61017,1309,10.314219999999999
2016,Ohio,Hydrocodone,4779,Synthetic opioids,39.12249,1364,7.52168
2016,Ohio,Oxycodone,4779,Synthetic opioids,39.12249,1347,19.21598
2016,Oklahoma,Hydrocodone,4912,Synthetic opioids,21.53039,1402,20.84027
2016,Oklahoma,Oxycodone,4912,Synthetic opioids,21.53039,1385,25.539089999999998
2016,Oregon,Hydrocodone,5045,Synthetic opioids,11.93856,1440,11.26852
2016,Oregon,Oxycodone,5045,Synthetic opioids,11.93856,1423,21.326079999999997
2016,Pennsylvania,Hydrocodone,5178,Synthetic opioids,37.85088,1478,6.17903
2016,Pennsylvania,Oxycodone,5178,Synthetic opioids,37.85088,1461,27.208109999999998
2016,Rhode Island,Hydrocodone,5311,Synthetic opioids,30.82682,1516,4.7771
2016,Rhode Island,Oxycodone,5311,Synthetic opioids,30.82682,1499,18.63436
2016,South Carolina,Hydrocodone,5444,Synthetic opioids,18.09306,1554,13.35433
2016,South Carolina,Oxycodone,5444,Synthetic opioids,18.09306,1537,22.29564
2016,South Dakota,Hydrocodone,5577,Natural and semi-synthetic opioids,8.41975,1592,8.56133
2016,South Dakota,Oxycodone,5577,Natural and semi-synthetic opioids,8.41975,1575,10.4229
2016,Tennessee,Hydrocodone,5710,Synthetic opioids,24.53339,1630,17.28306
2016,Tennessee,Oxycodone,5710,Synthetic opioids,24.53339,1613,32.35818
2016,Texas,Hydrocodone,5843,Synthetic opioids,10.131,1668,11.47189
2016,Texas,Oxycodone,5843,Synthetic opioids,10.131,1651,5.32925
2016,Utah,Hydrocodone,5976,Synthetic opioids,22.35163,1706,9.44407
2016,Utah,Oxycodone,5976,Synthetic opioids,22.35163,1689,27.084090000000003
2016,Vermont,Hydrocodone,6109,Synthetic opioids,22.17022,1744,3.7298199999999997
2016,Vermont,Oxycodone,6109,Synthetic opioids,22.17022,1727,16.60781
2016,Virginia,Hydrocodone,6242,Synthetic opioids,16.74628,1782,6.27811
2016,Virginia,Oxycodone,6242,Synthetic opioids,16.74628,1765,17.427770000000002
2016,Washington,Hydrocodone,6375,Synthetic opioids,14.510539999999999,1820,8.77179
2016,Washington,Oxycodone,6375,Synthetic opioids,14.510539999999999,1803,19.459229999999998
2016,West Virginia,Hydrocodone,6508,Synthetic opioids,52.02109,1858,15.40027
2016,West Virginia,Oxycodone,6508,Synthetic opioids,52.02109,1841,23.1003
2016,Wisconsin,Hydrocodone,6641,Synthetic opioids,19.28727,1896,6.3895599999999995
2016,Wisconsin,Oxycodone,6641,Synthetic opioids,19.28727,1879,18.762
2016,Wyoming,Hydrocodone,6774,Natural and semi-synthetic opioids,17.58707,1934,9.55385
2016,Wyoming,Oxycodone,6774,Natural and semi-synthetic opioids,17.58707,1917,20.732129999999998
2017,Alabama,Hydrocodone,126,Synthetic opioids,17.980339999999998,36,20.13305
2017,Alabama,Oxycodone,126,Synthetic opioids,17.980339999999998,35,19.315739999999998
2017,Alaska,Hydrocodone,259,Synthetic opioids,20.16017,74,6.25486
2017,Alaska,Oxycodone,259,Synthetic opioids,20.16017,73,19.39345
2017,Arizona,Hydrocodone,392,Synthetic opioids,22.23185,112,6.3194
2017,Arizona,Oxycodone,392,Synthetic opioids,22.23185,111,26.60187
2017,Arkansas,Hydrocodone,525,Synthetic opioids,15.48802,150,18.12302
2017,Arkansas,Oxycodone,525,Synthetic opioids,15.48802,149,19.82181
2017,California,Hydrocodone,658,Synthetic opioids,11.6511,188,9.7409
2017,California,Oxycodone,658,Synthetic opioids,11.6511,187,9.2683
2017,Colorado,Hydrocodone,791,Synthetic opioids,17.5652,226,5.1686
2017,Colorado,Oxycodone,791,Synthetic opioids,17.5652,225,17.748170000000002
2017,Connecticut,Hydrocodone,924,Synthetic opioids,30.947059999999997,264,2.24854
2017,Connecticut,Oxycodone,924,Synthetic opioids,30.947059999999997,263,18.549429999999997
2017,Delaware,Hydrocodone,1057,Synthetic opioids,37.015859999999996,302,2.66257
2017,Delaware,Oxycodone,1057,Synthetic opioids,37.015859999999996,301,30.49302
2017,Dist. of Columbia,Hydrocodone,1190,Synthetic opioids,44.018440000000005,340,0.9556
2017,Dist. of Columbia,Oxycodone,1190,Synthetic opioids,44.018440000000005,339,9.66491
2017,Florida,Hydrocodone,1323,Synthetic opioids,25.066489999999998,378,7.6045300000000005
2017,Florida,Oxycodone,1323,Synthetic opioids,25.066489999999998,377,21.827779999999997
2017,Georgia,Hydrocodone,1456,Synthetic opioids,14.6979,416,10.12748
2017,Georgia,Oxycodone,1456,Synthetic opioids,14.6979,415,18.40012
2017,Hawaii,Hydrocodone,1589,Psychostimulants,13.79607,454,5.13739
2017,Hawaii,Oxycodone,1589,Psychostimulants,13.79607,453,12.7308
2017,Idaho,Hydrocodone,1722,Synthetic opioids,14.357120000000002,492,14.302570000000001
2017,Idaho,Oxycodone,1722,Synthetic opioids,14.357120000000002,491,15.4
2017,Illinois,Hydrocodone,1855,Synthetic opioids,21.62639,530,9.581339999999999
2017,Illinois,Oxycodone,1855,Synthetic opioids,21.62639,529,4.93041
2017,Indiana,Hydrocodone,1988,Synthetic opioids,29.396109999999997,568,13.935410000000001
2017,Indiana,Oxycodone,1988,Synthetic opioids,29.396109999999997,567,14.255560000000001
2017,Iowa,Hydrocodone,2121,Synthetic opioids,11.49651,606,7.50323
2017,Iowa,Oxycodone,2121,Synthetic opioids,11.49651,605,7.019
2017,Kansas,Hydrocodone,2254,Synthetic opioids,11.75752,644,11.3172
2017,Kansas,Oxycodone,2254,Synthetic opioids,11.75752,643,17.11907
2017,Kentucky,Hydrocodone,2387,Synthetic opioids,37.22164,682,18.27051
2017,Kentucky,Oxycodone,2387,Synthetic opioids,37.22164,681,18.7972
2017,Louisiana,Hydrocodone,2520,Synthetic opioids,24.502779999999998,720,14.361170000000001
2017,Louisiana,Oxycodone,2520,Synthetic opioids,24.502779999999998,719,16.99042
2017,Maine,Hydrocodone,2653,Synthetic opioids,34.39202,758,5.1536
2017,Maine,Oxycodone,2653,Synthetic opioids,34.39202,757,15.380429999999999
2017,Maryland,Hydrocodone,2786,Synthetic opioids,36.280879999999996,796,2.39106
2017,Maryland,Oxycodone,2786,Synthetic opioids,36.280879999999996,795,22.42073
2017,Massachusetts,Hydrocodone,2919,Synthetic opioids,31.756140000000002,834,1.84296
2017,Massachusetts,Oxycodone,2919,Synthetic opioids,31.756140000000002,833,14.65161
2017,Michigan,Hydrocodone,3052,Synthetic opioids,27.77879,872,15.96582
2017,Michigan,Oxycodone,3052,Synthetic opioids,27.77879,871,12.02877
2017,Minnesota,Hydrocodone,3185,Synthetic opioids,13.341270000000002,910,3.4354400000000003
2017,Minnesota,Oxycodone,3185,Synthetic opioids,13.341270000000002,909,10.758289999999999
2017,Mississippi,Hydrocodone,3318,Synthetic opioids,12.182260000000001,948,15.667810000000001
2017,Mississippi,Oxycodone,3318,Synthetic opioids,12.182260000000001,947,14.129170000000002
2017,Missouri,Hydrocodone,3451,Synthetic opioids,23.36502,986,11.711030000000001
2017,Missouri,Oxycodone,3451,Synthetic opioids,23.36502,985,19.78099
2017,Montana,Hydrocodone,3584,Psychostimulants,11.6682,1024,10.397839999999999
2017,Montana,Oxycodone,3584,Psychostimulants,11.6682,1023,15.39811
2017,Nebraska,Hydrocodone,3717,Synthetic opioids,8.1221,1062,7.0827800000000005
2017,Nebraska,Oxycodone,3717,Synthetic opioids,8.1221,1061,9.10042
2017,Nevada,Hydrocodone,3850,Synthetic opioids,21.57565,1100,13.96115
2017,Nevada,Oxycodone,3850,Synthetic opioids,21.57565,1099,26.560909999999996
2017,New Hampshire,Hydrocodone,3983,Synthetic opioids,36.95595,1138,2.74511
2017,New Hampshire,Oxycodone,3983,Synthetic opioids,36.95595,1137,18.94315
2017,New Jersey,Hydrocodone,4116,Synthetic opioids,30.0014,1176,1.56508
2017,New Jersey,Oxycodone,4116,Synthetic opioids,30.0014,1175,22.64941
2017,New Mexico,Hydrocodone,4249,Synthetic opioids,24.836660000000002,1214,6.67679
2017,New Mexico,Oxycodone,4249,Synthetic opioids,24.836660000000002,1213,17.55014
2017,New York,Hydrocodone,4382,Synthetic opioids,19.44802,1252,3.5087800000000002
2017,New York,Oxycodone,4382,Synthetic opioids,19.44802,1251,15.23216
2017,North Carolina,Hydrocodone,4515,Synthetic opioids,24.12239,1290,8.0442
2017,North Carolina,Oxycodone,4515,Synthetic opioids,24.12239,1289,23.48141
2017,North Dakota,Hydrocodone,4648,Psychostimulants,9.24367,1328,6.12969
2017,North Dakota,Oxycodone,4648,Psychostimulants,9.24367,1327,8.70448
2017,Ohio,Hydrocodone,4781,Synthetic opioids,46.34691,1366,6.42685
2017,Ohio,Oxycodone,4781,Synthetic opioids,46.34691,1365,16.69945
2017,Oklahoma,Hydrocodone,4914,Synthetic opioids,20.07953,1404,19.15768
2017,Oklahoma,Oxycodone,4914,Synthetic opioids,20.07953,1403,23.90401
2017,Oregon,Hydrocodone,5047,Synthetic opioids,12.367239999999999,1442,9.79025
2017,Oregon,Oxycodone,5047,Synthetic opioids,12.367239999999999,1441,18.09769
2017,Pennsylvania,Hydrocodone,5180,Synthetic opioids,44.28706,1480,5.1205300000000005
2017,Pennsylvania,Oxycodone,5180,Synthetic opioids,44.28706,1479,23.63343
2017,Rhode Island,Hydrocodone,5313,Synthetic opioids,31.01854,1518,3.94004
2017,Rhode Island,Oxycodone,5313,Synthetic opioids,31.01854,1517,15.44055
2017,South Carolina,Hydrocodone,5446,Synthetic opioids,20.51126,1556,11.820889999999999
2017,South Carolina,Oxycodone,5446,Synthetic opioids,20.51126,1555,20.21111
2017,South Dakota,Hydrocodone,5579,Psychostimulants,8.455919999999999,1594,7.258610000000001
2017,South Dakota,Oxycodone,5579,Psychostimulants,8.455919999999999,1593,8.4673
2017,Tennessee,Hydrocodone,5712,Synthetic opioids,26.57722,1632,15.13481
2017,Tennessee,Oxycodone,5712,Synthetic opioids,26.57722,1631,29.169459999999997
2017,Texas,Hydrocodone,5845,Synthetic opioids,10.52028,1670,10.427
2017,Texas,Oxycodone,5845,Synthetic opioids,10.52028,1669,5.2665
2017,Utah,Hydrocodone,5978,Synthetic opioids,22.28252,1708,8.44205
2017,Utah,Oxycodone,5978,Synthetic opioids,22.28252,1707,24.27696
2017,Vermont,Hydrocodone,6111,Synthetic opioids,23.15769,1746,3.05917
2017,Vermont,Oxycodone,6111,Synthetic opioids,23.15769,1745,14.50186
2017,Virginia,Hydrocodone,6244,Synthetic opioids,17.85365,1784,5.1996400000000005
2017,Virginia,Oxycodone,6244,Synthetic opioids,17.85365,1783,14.82412
2017,Washington,Hydrocodone,6377,Synthetic opioids,15.16761,1822,7.7663899999999995
2017,Washington,Oxycodone,6377,Synthetic opioids,15.16761,1821,17.283160000000002
2017,West Virginia,Hydrocodone,6510,Synthetic opioids,57.76619,1860,12.688189999999999
2017,West Virginia,Oxycodone,6510,Synthetic opioids,57.76619,1859,17.965970000000002
2017,Wisconsin,Hydrocodone,6643,Synthetic opioids,21.16791,1898,5.47044
2017,Wisconsin,Oxycodone,6643,Synthetic opioids,21.16791,1897,15.081320000000002
2017,Wyoming,Hydrocodone,6776,Natural and semi-synthetic opioids,12.20403,1936,8.07278
2017,Wyoming,Oxycodone,6776,Natural and semi-synthetic opioids,12.20403,1935,18.12706
2018,Alabama,Hydrocodone,133,Synthetic opioids,16.60924,38,17.86688
2018,Alabama,Oxycodone,133,Synthetic opioids,16.60924,37,16.63208
2018,Alaska,Hydrocodone,265,Psychostimulants,14.6113,76,5.19842
2018,Alaska,Oxycodone,265,Psychostimulants,14.6113,75,16.90886
2018,Arizona,Hydrocodone,399,Synthetic opioids,23.81191,114,5.45539
2018,Arizona,Oxycodone,399,Synthetic opioids,23.81191,113,21.62632
2018,Arkansas,Hydrocodone,532,Synthetic opioids,15.73681,152,15.608329999999999
2018,Arkansas,Oxycodone,532,Synthetic opioids,15.73681,151,15.738560000000001
2018,California,Hydrocodone,665,Synthetic opioids,12.83031,190,8.412180000000001
2018,California,Oxycodone,665,Synthetic opioids,12.83031,189,7.74211
2018,Colorado,Hydrocodone,798,Synthetic opioids,16.79256,228,4.32773
2018,Colorado,Oxycodone,798,Synthetic opioids,16.79256,227,15.10614
2018,Connecticut,Hydrocodone,931,Synthetic opioids,30.65836,266,1.8870200000000001
2018,Connecticut,Oxycodone,931,Synthetic opioids,30.65836,265,15.918560000000001
2018,Delaware,Hydrocodone,1064,Synthetic opioids,43.83897,304,2.23428
2018,Delaware,Oxycodone,1064,Synthetic opioids,43.83897,303,27.00202
2018,Dist. of Columbia,Hydrocodone,1197,Synthetic opioids,35.40312,342,0.7648
2018,Dist. of Columbia,Oxycodone,1197,Synthetic opioids,35.40312,341,8.24821
2018,Florida,Hydrocodone,1330,Synthetic opioids,22.78366,380,6.39561
2018,Florida,Oxycodone,1330,Synthetic opioids,22.78366,379,19.65023
2018,Georgia,Hydrocodone,1463,Synthetic opioids,13.240860000000001,418,8.70011
2018,Georgia,Oxycodone,1463,Synthetic opioids,13.240860000000001,417,16.304920000000003
2018,Hawaii,Hydrocodone,1595,Psychostimulants,14.32505,456,4.44102
2018,Hawaii,Oxycodone,1595,Psychostimulants,14.32505,455,10.87578
2018,Idaho,Hydrocodone,1729,Synthetic opioids,14.60578,494,12.82645
2018,Idaho,Oxycodone,1729,Synthetic opioids,14.60578,493,13.583060000000001
2018,Illinois,Hydrocodone,1862,Synthetic opioids,21.28987,532,8.028189999999999
2018,Illinois,Oxycodone,1862,Synthetic opioids,21.28987,531,4.2009099999999995
2018,Indiana,Hydrocodone,1995,Synthetic opioids,25.63136,570,12.08428
2018,Indiana,Oxycodone,1995,Synthetic opioids,25.63136,569,12.2871
2018,Iowa,Hydrocodone,2128,Synthetic opioids,9.58453,608,6.2777400000000005
2018,Iowa,Oxycodone,2128,Synthetic opioids,9.58453,607,5.83575
2018,Kansas,Hydrocodone,2261,Synthetic opioids,12.40952,646,9.75769
2018,Kansas,Oxycodone,2261,Synthetic opioids,12.40952,645,15.68356
2018,Kentucky,Hydrocodone,2394,Synthetic opioids,30.85421,684,16.62779
2018,Kentucky,Oxycodone,2394,Synthetic opioids,30.85421,683,17.03472
2018,Louisiana,Hydrocodone,2527,Synthetic opioids,25.431070000000002,722,12.32748
2018,Louisiana,Oxycodone,2527,Synthetic opioids,25.431070000000002,721,14.486020000000002
2018,Maine,Hydrocodone,2660,Synthetic opioids,27.94414,760,4.54584
2018,Maine,Oxycodone,2660,Synthetic opioids,27.94414,759,13.57525
2018,Maryland,Hydrocodone,2793,Synthetic opioids,37.23615,798,1.9716200000000002
2018,Maryland,Oxycodone,2793,Synthetic opioids,37.23615,797,18.90278
2018,Massachusetts,Hydrocodone,2926,Synthetic opioids,32.77335,836,1.55529
2018,Massachusetts,Oxycodone,2926,Synthetic opioids,32.77335,835,12.59453
2018,Michigan,Hydrocodone,3059,Synthetic opioids,26.64382,874,12.39274
2018,Michigan,Oxycodone,3059,Synthetic opioids,26.64382,873,9.56461
2018,Minnesota,Hydrocodone,3192,Synthetic opioids,11.46728,912,2.81338
2018,Minnesota,Oxycodone,3192,Synthetic opioids,11.46728,911,9.07872
2018,Mississippi,Hydrocodone,3325,Synthetic opioids,10.84666,950,12.269110000000001
2018,Mississippi,Oxycodone,3325,Synthetic opioids,10.84666,949,12.07075
2018,Missouri,Hydrocodone,3458,Synthetic opioids,27.48077,988,9.80865
2018,Missouri,Oxycodone,3458,Synthetic opioids,27.48077,987,15.94454
2018,Montana,Hydrocodone,3590,Psychostimulants,12.16688,1026,9.13637
2018,Montana,Oxycodone,3590,Psychostimulants,12.16688,1025,12.61904
2018,Nebraska,Hydrocodone,3724,Synthetic opioids,7.394489999999999,1064,5.95598
2018,Nebraska,Oxycodone,3724,Synthetic opioids,7.394489999999999,1063,7.86605
2018,Nevada,Hydrocodone,3857,Synthetic opioids,21.179389999999998,1102,11.14821
2018,Nevada,Oxycodone,3857,Synthetic opioids,21.179389999999998,1101,22.03047
2018,New Hampshire,Hydrocodone,3990,Synthetic opioids,35.79493,1140,2.3651299999999997
2018,New Hampshire,Oxycodone,3990,Synthetic opioids,35.79493,1139,15.7021
2018,New Jersey,Hydrocodone,4123,Synthetic opioids,33.1133,1178,1.2942200000000001
2018,New Jersey,Oxycodone,4123,Synthetic opioids,33.1133,1177,18.46969
2018,New Mexico,Hydrocodone,4256,Synthetic opioids,26.681440000000002,1216,5.91495
2018,New Mexico,Oxycodone,4256,Synthetic opioids,26.681440000000002,1215,15.109079999999999
2018,New York,Hydrocodone,4389,Synthetic opioids,18.41452,1254,2.9870900000000002
2018,New York,Oxycodone,4389,Synthetic opioids,18.41452,1253,12.77225
2018,North Carolina,Hydrocodone,4522,Synthetic opioids,22.375429999999998,1292,6.619269999999999
2018,North Carolina,Oxycodone,4522,Synthetic opioids,22.375429999999998,1291,20.20341
2018,North Dakota,Hydrocodone,4653,Natural and semi-synthetic opioids,10.17384,1330,5.27976
2018,North Dakota,Oxycodone,4653,Natural and semi-synthetic opioids,10.17384,1329,7.55762
2018,Ohio,Hydrocodone,4788,Synthetic opioids,35.93101,1368,5.12372
2018,Ohio,Oxycodone,4788,Synthetic opioids,35.93101,1367,13.60476
2018,Oklahoma,Hydrocodone,4921,Synthetic opioids,18.37989,1406,16.4535
2018,Oklahoma,Oxycodone,4921,Synthetic opioids,18.37989,1405,19.581979999999998
2018,Oregon,Hydrocodone,5054,Synthetic opioids,12.573260000000001,1444,8.46212
2018,Oregon,Oxycodone,5054,Synthetic opioids,12.573260000000001,1443,15.2902
2018,Pennsylvania,Hydrocodone,5187,Synthetic opioids,36.132540000000006,1482,4.23205
2018,Pennsylvania,Oxycodone,5187,Synthetic opioids,36.132540000000006,1481,19.3181
2018,Rhode Island,Hydrocodone,5320,Synthetic opioids,30.10196,1520,3.2633900000000002
2018,Rhode Island,Oxycodone,5320,Synthetic opioids,30.10196,1519,12.723360000000001
2018,South Carolina,Hydrocodone,5453,Synthetic opioids,22.64109,1558,9.86662
2018,South Carolina,Oxycodone,5453,Synthetic opioids,22.64109,1557,16.74061
2018,South Dakota,Hydrocodone,5581,All opioids,6.87665,1596,5.87486
2018,South Dakota,Oxycodone,5581,All opioids,6.87665,1595,6.95688
2018,Tennessee,Hydrocodone,5719,Synthetic opioids,27.476940000000003,1634,13.021239999999999
2018,Tennessee,Oxycodone,5719,Synthetic opioids,27.476940000000003,1633,25.194589999999998
2018,Texas,Hydrocodone,5852,Synthetic opioids,10.41735,1672,9.2714
2018,Texas,Oxycodone,5852,Synthetic opioids,10.41735,1671,4.73784
2018,Utah,Hydrocodone,5985,Synthetic opioids,21.18339,1710,7.33565
2018,Utah,Oxycodone,5985,Synthetic opioids,21.18339,1709,21.22754
2018,Vermont,Hydrocodone,6118,Synthetic opioids,26.6467,1748,2.6230599999999997
2018,Vermont,Oxycodone,6118,Synthetic opioids,26.6467,1747,12.62795
2018,Virginia,Hydrocodone,6251,Synthetic opioids,17.12479,1786,4.2561599999999995
2018,Virginia,Oxycodone,6251,Synthetic opioids,17.12479,1785,12.5633
2018,Washington,Hydrocodone,6384,Synthetic opioids,14.77109,1824,6.67656
2018,Washington,Oxycodone,6384,Synthetic opioids,14.77109,1823,14.718370000000002
2018,West Virginia,Hydrocodone,6517,Synthetic opioids,51.4741,1862,9.99138
2018,West Virginia,Oxycodone,6517,Synthetic opioids,51.4741,1861,14.265260000000001
2018,Wisconsin,Hydrocodone,6650,Synthetic opioids,19.221510000000002,1900,4.73376
2018,Wisconsin,Oxycodone,6650,Synthetic opioids,19.221510000000002,1899,11.5828
2018,Wyoming,Hydrocodone,6782,Psychostimulants,11.09357,1938,6.89577
2018,Wyoming,Oxycodone,6782,Psychostimulants,11.09357,1937,16.12868
