Index,Fips,Location,Oxycodone / Hydrocodone,TimeFrame,Data Type,Data,MOE
1913,56,Wyoming,Oxycodone,2012,"Rate per 100,000",18.56577,
1914,56,Wyoming,Oxycodone,2013,"Rate per 100,000",19.43565,
1915,56,Wyoming,Oxycodone,2014,"Rate per 100,000",20.63788,
1916,56,Wyoming,Oxycodone,2015,"Rate per 100,000",21.83413,
1917,56,Wyoming,Oxycodone,2016,"Rate per 100,000",20.73213,
1918,56,Wyoming,Hydrocodone,2000,"Rate per 100,000",3.67607,
1919,56,Wyoming,Hydrocodone,2001,"Rate per 100,000",4.5144,
1920,56,Wyoming,Hydrocodone,2002,"Rate per 100,000",5.41141,
1921,56,Wyoming,Hydrocodone,2003,"Rate per 100,000",6.56832,
1922,56,Wyoming,Hydrocodone,2004,"Rate per 100,000",7.01002,
1923,56,Wyoming,Hydrocodone,2005,"Rate per 100,000",7.46109,
1924,56,Wyoming,Hydrocodone,2006,"Rate per 100,000",9.11265,
1925,56,Wyoming,Hydrocodone,2007,"Rate per 100,000",9.85866,
1926,56,Wyoming,Hydrocodone,2008,"Rate per 100,000",10.42294,
1927,56,Wyoming,Hydrocodone,2009,"Rate per 100,000",10.80241,
1928,56,Wyoming,Hydrocodone,2010,"Rate per 100,000",10.32778,
1929,56,Wyoming,Hydrocodone,2011,"Rate per 100,000",10.80106,
1930,56,Wyoming,Hydrocodone,2012,"Rate per 100,000",11.07858,
1931,56,Wyoming,Hydrocodone,2013,"Rate per 100,000",11.0054,
1932,56,Wyoming,Hydrocodone,2014,"Rate per 100,000",10.85109,
1933,56,Wyoming,Hydrocodone,2015,"Rate per 100,000",10.50396,
1934,56,Wyoming,Hydrocodone,2016,"Rate per 100,000",9.55385,
1935,56,Wyoming,Oxycodone,2017,"Rate per 100,000",18.12706,
1936,56,Wyoming,Hydrocodone,2017,"Rate per 100,000",8.07278,
1937,56,Wyoming,Oxycodone,2018,"Rate per 100,000",16.12868,
1938,56,Wyoming,Hydrocodone,2018,"Rate per 100,000",6.89577,
