Index,Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
2262,21,Kentucky,Cocaine,2000,"Rate per 100,000",N/A,N/A
2263,21,Kentucky,Heroin,2000,"Rate per 100,000",N/A,N/A
2264,21,Kentucky,Natural and semi-synthetic opioids,2000,"Rate per 100,000",1.25227,0.344000507
2265,21,Kentucky,Psychostimulants,2000,"Rate per 100,000",N/A,N/A
2266,21,Kentucky,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
2267,21,Kentucky,Cocaine,2001,"Rate per 100,000",0.74783,0.267856807
2268,21,Kentucky,Heroin,2001,"Rate per 100,000",N/A,N/A
2269,21,Kentucky,Natural and semi-synthetic opioids,2001,"Rate per 100,000",2.12852,0.447772551
2270,21,Kentucky,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
2271,21,Kentucky,Synthetic opioids,2001,"Rate per 100,000",N/A,0.206068722
2272,21,Kentucky,Cocaine,2002,"Rate per 100,000",0.85397,0.283214271
2273,21,Kentucky,Heroin,2002,"Rate per 100,000",N/A,N/A
2274,21,Kentucky,Natural and semi-synthetic opioids,2002,"Rate per 100,000",1.9883,0.433764989
2275,21,Kentucky,Psychostimulants,2002,"Rate per 100,000",N/A,N/A
2276,21,Kentucky,Synthetic opioids,2002,"Rate per 100,000",0.72993,0.261603415
2277,21,Kentucky,Cocaine,2003,"Rate per 100,000",1.03208,0.312672168
2278,21,Kentucky,Heroin,2003,"Rate per 100,000",N/A,N/A
2279,21,Kentucky,Natural and semi-synthetic opioids,2003,"Rate per 100,000",2.27214,0.462567387
2280,21,Kentucky,Psychostimulants,2003,"Rate per 100,000",N/A,N/A
2281,21,Kentucky,Synthetic opioids,2003,"Rate per 100,000",0.66261,0.251033009
2282,21,Kentucky,Cocaine,2004,"Rate per 100,000",1.0934,0.320435524
2283,21,Kentucky,Heroin,2004,"Rate per 100,000",N/A,N/A
2284,21,Kentucky,Natural and semi-synthetic opioids,2004,"Rate per 100,000",2.14223,0.446311747
2285,21,Kentucky,Psychostimulants,2004,"Rate per 100,000",N/A,N/A
2286,21,Kentucky,Synthetic opioids,2004,"Rate per 100,000",0.77939,0.270817341
2287,21,Kentucky,Cocaine,2005,"Rate per 100,000",1.65804,0.395322204
2288,21,Kentucky,Heroin,2005,"Rate per 100,000",N/A,N/A
2289,21,Kentucky,Natural and semi-synthetic opioids,2005,"Rate per 100,000",3.05195,0.530822249
2290,21,Kentucky,Psychostimulants,2005,"Rate per 100,000",N/A,N/A
2291,21,Kentucky,Synthetic opioids,2005,"Rate per 100,000",0.74341,0.262915637
2292,21,Kentucky,Cocaine,2006,"Rate per 100,000",2.14401,0.44996047
2293,21,Kentucky,Heroin,2006,"Rate per 100,000",N/A,N/A
2294,21,Kentucky,Natural and semi-synthetic opioids,2006,"Rate per 100,000",4.08066,0.617701658
2295,21,Kentucky,Psychostimulants,2006,"Rate per 100,000",N/A,N/A
2296,21,Kentucky,Synthetic opioids,2006,"Rate per 100,000",1.18592,0.330866146
2297,21,Kentucky,Cocaine,2007,"Rate per 100,000",1.81409,0.415008008
2298,21,Kentucky,Heroin,2007,"Rate per 100,000",N/A,N/A
2299,21,Kentucky,Natural and semi-synthetic opioids,2007,"Rate per 100,000",4.36055,0.634391199
2300,21,Kentucky,Psychostimulants,2007,"Rate per 100,000",N/A,N/A
2301,21,Kentucky,Synthetic opioids,2007,"Rate per 100,000",0.87682,0.284536581
2302,21,Kentucky,Cocaine,2008,"Rate per 100,000",1.35751,0.354867905
2303,21,Kentucky,Heroin,2008,"Rate per 100,000",N/A,0.166641297
2304,21,Kentucky,Natural and semi-synthetic opioids,2008,"Rate per 100,000",5.47074,0.714148595
2305,21,Kentucky,Psychostimulants,2008,"Rate per 100,000",N/A,N/A
2306,21,Kentucky,Synthetic opioids,2008,"Rate per 100,000",1.01988,0.304211876
2307,21,Kentucky,Cocaine,2009,"Rate per 100,000",0.89322,0.28998363
2308,21,Kentucky,Heroin,2009,"Rate per 100,000",0.55225,0.228639208
2309,21,Kentucky,Natural and semi-synthetic opioids,2009,"Rate per 100,000",6.8366,0.795279849
2310,21,Kentucky,Psychostimulants,2009,"Rate per 100,000",N/A,N/A
2311,21,Kentucky,Synthetic opioids,2009,"Rate per 100,000",1.50672,0.370700453
2312,21,Kentucky,Cocaine,2010,"Rate per 100,000",0.87097,0.281829268
2313,21,Kentucky,Heroin,2010,"Rate per 100,000",0.92948,0.301241163
2314,21,Kentucky,Natural and semi-synthetic opioids,2010,"Rate per 100,000",10.32921,0.979863084
2315,21,Kentucky,Psychostimulants,2010,"Rate per 100,000",N/A,N/A
2316,21,Kentucky,Synthetic opioids,2010,"Rate per 100,000",1.25674,0.342954967
2317,21,Kentucky,Cocaine,2011,"Rate per 100,000",0.76819,0.270773381
2318,21,Kentucky,Heroin,2011,"Rate per 100,000",1.29091,0.344868846
2319,21,Kentucky,Natural and semi-synthetic opioids,2011,"Rate per 100,000",11.08201,1.016625397
2320,21,Kentucky,Psychostimulants,2011,"Rate per 100,000",0.70386,0.260892361
2321,21,Kentucky,Synthetic opioids,2011,"Rate per 100,000",1.74932,0.399244754
2322,21,Kentucky,Cocaine,2012,"Rate per 100,000",1.25336,0.336712986
2323,21,Kentucky,Heroin,2012,"Rate per 100,000",3.44114,0.569602827
2324,21,Kentucky,Natural and semi-synthetic opioids,2012,"Rate per 100,000",8.97808,0.90395544
2325,21,Kentucky,Psychostimulants,2012,"Rate per 100,000",0.61037,0.236619785
2326,21,Kentucky,Synthetic opioids,2012,"Rate per 100,000",1.60836,0.382984045
2327,21,Kentucky,Cocaine,2013,"Rate per 100,000",1.79257,0.406709731
2328,21,Kentucky,Heroin,2013,"Rate per 100,000",5.14312,0.693779066
2329,21,Kentucky,Natural and semi-synthetic opioids,2013,"Rate per 100,000",7.98248,0.854712176
2330,21,Kentucky,Psychostimulants,2013,"Rate per 100,000",0.9972,0.307139724
2331,21,Kentucky,Synthetic opioids,2013,"Rate per 100,000",1.72801,0.395795152
2332,21,Kentucky,Cocaine,2014,"Rate per 100,000",1.70907,0.401942134
2333,21,Kentucky,Heroin,2014,"Rate per 100,000",5.46998,0.718374204
2334,21,Kentucky,Natural and semi-synthetic opioids,2014,"Rate per 100,000",7.70164,0.832832295
2335,21,Kentucky,Psychostimulants,2014,"Rate per 100,000",1.46998,0.374649674
2336,21,Kentucky,Synthetic opioids,2014,"Rate per 100,000",4.2518,0.632306349
2337,21,Kentucky,Cocaine,2015,"Rate per 100,000",2.36085,0.474203706
2338,21,Kentucky,Heroin,2015,"Rate per 100,000",7.41232,0.835292369
2339,21,Kentucky,Natural and semi-synthetic opioids,2015,"Rate per 100,000",8.94125,0.915812123
2340,21,Kentucky,Psychostimulants,2015,"Rate per 100,000",2.23849,0.464311093
2341,21,Kentucky,Synthetic opioids,2015,"Rate per 100,000",7.86762,0.867681355
2342,21,Kentucky,Cocaine,2016,"Rate per 100,000",3.45494,0.57265234
2343,21,Kentucky,Heroin,2016,"Rate per 100,000",7.60207,0.856640756
2344,21,Kentucky,Natural and semi-synthetic opioids,2016,"Rate per 100,000",9.32572,0.931928842
2345,21,Kentucky,Psychostimulants,2016,"Rate per 100,000",4.67578,0.673502088
2346,21,Kentucky,Synthetic opioids,2016,"Rate per 100,000",11.45671,1.055662642
2347,21,Kentucky,Cocaine,2017,"Rate per 100,000",4.30897,0.63240232
2348,21,Kentucky,Heroin,2017,"Rate per 100,000",6.60985,0.802254646
2349,21,Kentucky,Natural and semi-synthetic opioids,2017,"Rate per 100,000",9.41805,0.944596981
2350,21,Kentucky,Psychostimulants,2017,"Rate per 100,000",8.03504,0.881016119
2351,21,Kentucky,Synthetic opioids,2017,"Rate per 100,000",19.11583,1.360782463
2352,21,Kentucky,All drugs,2000,"Rate per 100,000",5.91318,0.746870656
2353,21,Kentucky,All opioids,2000,"Rate per 100,000",2.25033,0.459977322
2354,21,Kentucky,All drugs,2001,"Rate per 100,000",8.43858,0.891172929
2355,21,Kentucky,All opioids,2001,"Rate per 100,000",3.52032,0.575395959
2356,21,Kentucky,All drugs,2002,"Rate per 100,000",10.45194,0.993946145
2357,21,Kentucky,All opioids,2002,"Rate per 100,000",4.3611,0.643094248
2358,21,Kentucky,All drugs,2003,"Rate per 100,000",13.59056,1.128518236
2359,21,Kentucky,All opioids,2003,"Rate per 100,000",5.71619,0.734032007
2360,21,Kentucky,All drugs,2004,"Rate per 100,000",12.77051,1.094416439
2361,21,Kentucky,All opioids,2004,"Rate per 100,000",5.35934,0.708418288
2362,21,Kentucky,All drugs,2005,"Rate per 100,000",15.34551,1.195708486
2363,21,Kentucky,All opioids,2005,"Rate per 100,000",6.8462,0.797893664
2364,21,Kentucky,All drugs,2006,"Rate per 100,000",17.38261,1.269341419
2365,21,Kentucky,All opioids,2006,"Rate per 100,000",7.96082,0.861500713
2366,21,Kentucky,All drugs,2007,"Rate per 100,000",16.69689,1.237985613
2367,21,Kentucky,All opioids,2007,"Rate per 100,000",8.11792,0.8639975
2368,21,Kentucky,All drugs,2008,"Rate per 100,000",17.94292,1.282592687
2369,21,Kentucky,All opioids,2008,"Rate per 100,000",8.66992,0.896338772
2370,21,Kentucky,All drugs,2009,"Rate per 100,000",17.96206,1.283275992
2371,21,Kentucky,All opioids,2009,"Rate per 100,000",10.19653,0.96967149
2372,21,Kentucky,All drugs,2010,"Rate per 100,000",23.57088,1.473598762
2373,21,Kentucky,All opioids,2010,"Rate per 100,000",14.05642,1.145566351
2374,21,Kentucky,All drugs,2011,"Rate per 100,000",25.00259,1.526898428
2375,21,Kentucky,All opioids,2011,"Rate per 100,000",15.80766,1.214046134
2376,21,Kentucky,All drugs,2012,"Rate per 100,000",24.96474,1.513066029
2377,21,Kentucky,All opioids,2012,"Rate per 100,000",15.52894,1.190691748
2378,21,Kentucky,All drugs,2013,"Rate per 100,000",23.68489,1.479447139
2379,21,Kentucky,All opioids,2013,"Rate per 100,000",15.45652,1.193617913
2380,21,Kentucky,All drugs,2014,"Rate per 100,000",24.74589,1.506461421
2381,21,Kentucky,All opioids,2014,"Rate per 100,000",16.83068,1.244507431
2382,21,Kentucky,All drugs,2015,"Rate per 100,000",29.90666,1.672169218
2383,21,Kentucky,All opioids,2015,"Rate per 100,000",21.00217,1.40624973
2384,21,Kentucky,All drugs,2016,"Rate per 100,000",33.54986,1.781076098
2385,21,Kentucky,All opioids,2016,"Rate per 100,000",23.60863,1.49891185
2386,21,Kentucky,All drugs,2017,"Rate per 100,000",37.22164,1.878776669
2387,21,Kentucky,All opioids,2017,"Rate per 100,000",27.91809,1.6350901
2388,21,Kentucky,All drugs,2018,"Rate per 100,000",30.85421,1.702731529
2389,21,Kentucky,All opioids,2018,"Rate per 100,000",23.36989,1.484929044
2390,21,Kentucky,Cocaine,2018,"Rate per 100,000",3.09578,0.539962536
2391,21,Kentucky,Heroin,2018,"Rate per 100,000",3.34785,0.564558686
2392,21,Kentucky,Natural and semi-synthetic opioids,2018,"Rate per 100,000",6.59429,0.779689005
2393,21,Kentucky,Psychostimulants,2018,"Rate per 100,000",8.77389,0.920160824
2394,21,Kentucky,Synthetic opioids,2018,"Rate per 100,000",17.90848,1.308321425
2395,22,Louisiana,Cocaine,2000,"Rate per 100,000",0.6253,0.236586899
2396,22,Louisiana,Heroin,2000,"Rate per 100,000",N/A,N/A
2397,22,Louisiana,Natural and semi-synthetic opioids,2000,"Rate per 100,000",0.53489,0.214457244
2398,22,Louisiana,Psychostimulants,2000,"Rate per 100,000",N/A,N/A
2399,22,Louisiana,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
2400,22,Louisiana,Cocaine,2001,"Rate per 100,000",0.91024,0.28280884
2401,22,Louisiana,Heroin,2001,"Rate per 100,000",N/A,N/A
2402,22,Louisiana,Natural and semi-synthetic opioids,2001,"Rate per 100,000",0.98443,0.29204058
2403,22,Louisiana,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
2404,22,Louisiana,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
2405,22,Louisiana,Cocaine,2002,"Rate per 100,000",0.92739,0.288356304
2406,22,Louisiana,Heroin,2002,"Rate per 100,000",N/A,N/A
2407,22,Louisiana,Natural and semi-synthetic opioids,2002,"Rate per 100,000",0.88027,0.27745663
2408,22,Louisiana,Psychostimulants,2002,"Rate per 100,000",N/A,N/A
2409,22,Louisiana,Synthetic opioids,2002,"Rate per 100,000",N/A,N/A
2410,22,Louisiana,Cocaine,2003,"Rate per 100,000",1.71291,0.391636014
2411,22,Louisiana,Heroin,2003,"Rate per 100,000",N/A,N/A
2412,22,Louisiana,Natural and semi-synthetic opioids,2003,"Rate per 100,000",1.19124,0.325139226
2413,22,Louisiana,Psychostimulants,2003,"Rate per 100,000",N/A,N/A
2414,22,Louisiana,Synthetic opioids,2003,"Rate per 100,000",N/A,N/A
2415,22,Louisiana,Cocaine,2004,"Rate per 100,000",1.21361,0.32557568
2416,22,Louisiana,Heroin,2004,"Rate per 100,000",N/A,N/A
2417,22,Louisiana,Natural and semi-synthetic opioids,2004,"Rate per 100,000",1.23728,0.328784814
2418,22,Louisiana,Psychostimulants,2004,"Rate per 100,000",N/A,N/A
2419,22,Louisiana,Synthetic opioids,2004,"Rate per 100,000",N/A,0.154557674
2420,22,Louisiana,Cocaine,2005,"Rate per 100,000",2.29083,0.449331194
2421,22,Louisiana,Heroin,2005,"Rate per 100,000",N/A,N/A
2422,22,Louisiana,Natural and semi-synthetic opioids,2005,"Rate per 100,000",1.18192,0.317022881
2423,22,Louisiana,Psychostimulants,2005,"Rate per 100,000",N/A,N/A
2424,22,Louisiana,Synthetic opioids,2005,"Rate per 100,000",N/A,N/A
2425,22,Louisiana,Cocaine,2006,"Rate per 100,000",3.21927,0.546132267
2426,22,Louisiana,Heroin,2006,"Rate per 100,000",N/A,0.164789285
2427,22,Louisiana,Natural and semi-synthetic opioids,2006,"Rate per 100,000",1.45285,0.366901187
2428,22,Louisiana,Psychostimulants,2006,"Rate per 100,000",N/A,N/A
2429,22,Louisiana,Synthetic opioids,2006,"Rate per 100,000",N/A,0.169753681
2430,22,Louisiana,Cocaine,2007,"Rate per 100,000",2.81424,0.508035719
2431,22,Louisiana,Heroin,2007,"Rate per 100,000",N/A,N/A
2432,22,Louisiana,Natural and semi-synthetic opioids,2007,"Rate per 100,000",2.07527,0.437765596
2433,22,Louisiana,Psychostimulants,2007,"Rate per 100,000",N/A,N/A
2434,22,Louisiana,Synthetic opioids,2007,"Rate per 100,000",0.50255,0.217668153
2435,22,Louisiana,Cocaine,2008,"Rate per 100,000",1.69467,0.399121612
2436,22,Louisiana,Heroin,2008,"Rate per 100,000",N/A,0.174903123
2437,22,Louisiana,Natural and semi-synthetic opioids,2008,"Rate per 100,000",1.36614,0.353440593
2438,22,Louisiana,Psychostimulants,2008,"Rate per 100,000",N/A,N/A
2439,22,Louisiana,Synthetic opioids,2008,"Rate per 100,000",N/A,0.143593816
2440,22,Louisiana,Cocaine,2009,"Rate per 100,000",1.2121,0.331006765
2441,22,Louisiana,Heroin,2009,"Rate per 100,000",N/A,0.157368212
2442,22,Louisiana,Natural and semi-synthetic opioids,2009,"Rate per 100,000",1.27773,0.335592807
2443,22,Louisiana,Psychostimulants,2009,"Rate per 100,000",N/A,N/A
2444,22,Louisiana,Synthetic opioids,2009,"Rate per 100,000",N/A,0.183690769
2445,22,Louisiana,Cocaine,2010,"Rate per 100,000",0.95593,0.29080683
2446,22,Louisiana,Heroin,2010,"Rate per 100,000",N/A,0.194941292
2447,22,Louisiana,Natural and semi-synthetic opioids,2010,"Rate per 100,000",1.52976,0.36895236
2448,22,Louisiana,Psychostimulants,2010,"Rate per 100,000",N/A,N/A
2449,22,Louisiana,Synthetic opioids,2010,"Rate per 100,000",0.47605,0.20710918
2450,22,Louisiana,Cocaine,2011,"Rate per 100,000",1.28019,0.345757902
2451,22,Louisiana,Heroin,2011,"Rate per 100,000",N/A,0.183869958
2452,22,Louisiana,Natural and semi-synthetic opioids,2011,"Rate per 100,000",1.24326,0.324933951
2453,22,Louisiana,Psychostimulants,2011,"Rate per 100,000",N/A,N/A
2454,22,Louisiana,Synthetic opioids,2011,"Rate per 100,000",0.43437,0.19500793
2455,22,Louisiana,Cocaine,2012,"Rate per 100,000",0.75242,0.255755246
2456,22,Louisiana,Heroin,2012,"Rate per 100,000",1.11307,0.309648724
2457,22,Louisiana,Natural and semi-synthetic opioids,2012,"Rate per 100,000",1.62347,0.374448872
2458,22,Louisiana,Psychostimulants,2012,"Rate per 100,000",N/A,N/A
2459,22,Louisiana,Synthetic opioids,2012,"Rate per 100,000",N/A,0.199562964
2460,22,Louisiana,Cocaine,2013,"Rate per 100,000",1.33943,0.338461339
2461,22,Louisiana,Heroin,2013,"Rate per 100,000",2.68999,0.487824978
2462,22,Louisiana,Natural and semi-synthetic opioids,2013,"Rate per 100,000",1.88697,0.408470691
2463,22,Louisiana,Psychostimulants,2013,"Rate per 100,000",0.77909,0.266754061
2464,22,Louisiana,Synthetic opioids,2013,"Rate per 100,000",0.5598,0.221453969
2465,22,Louisiana,Cocaine,2014,"Rate per 100,000",1.47543,0.354888409
2466,22,Louisiana,Heroin,2014,"Rate per 100,000",2.38797,0.461625301
2467,22,Louisiana,Natural and semi-synthetic opioids,2014,"Rate per 100,000",1.98961,0.413973403
2468,22,Louisiana,Psychostimulants,2014,"Rate per 100,000",0.84235,0.272904277
2469,22,Louisiana,Synthetic opioids,2014,"Rate per 100,000",0.66056,0.242615705
2470,22,Louisiana,Cocaine,2015,"Rate per 100,000",1.72238,0.38814187
2471,22,Louisiana,Heroin,2015,"Rate per 100,000",2.857,0.507036804
2472,22,Louisiana,Natural and semi-synthetic opioids,2015,"Rate per 100,000",2.32109,0.45125875
2473,22,Louisiana,Psychostimulants,2015,"Rate per 100,000",0.95968,0.292873859
2474,22,Louisiana,Synthetic opioids,2015,"Rate per 100,000",0.835,0.271645673
2475,22,Louisiana,Cocaine,2016,"Rate per 100,000",2.61233,0.478177547
2476,22,Louisiana,Heroin,2016,"Rate per 100,000",3.39262,0.554184144
2477,22,Louisiana,Natural and semi-synthetic opioids,2016,"Rate per 100,000",2.32058,0.442221025
2478,22,Louisiana,Psychostimulants,2016,"Rate per 100,000",1.84112,0.411943257
2479,22,Louisiana,Synthetic opioids,2016,"Rate per 100,000",2.04437,0.432321173
2480,22,Louisiana,Cocaine,2017,"Rate per 100,000",2.91325,0.503993587
2481,22,Louisiana,Heroin,2017,"Rate per 100,000",3.64416,0.571303221
2482,22,Louisiana,Natural and semi-synthetic opioids,2017,"Rate per 100,000",3.50249,0.554620726
2483,22,Louisiana,Psychostimulants,2017,"Rate per 100,000",2.26221,0.449875395
2484,22,Louisiana,Synthetic opioids,2017,"Rate per 100,000",3.579,0.570837399
2485,22,Louisiana,All drugs,2000,"Rate per 100,000",5.64166,0.70343155
2486,22,Louisiana,All opioids,2000,"Rate per 100,000",1.17795,0.320723883
2487,22,Louisiana,All drugs,2001,"Rate per 100,000",5.97002,0.720597661
2488,22,Louisiana,All opioids,2001,"Rate per 100,000",1.82346,0.398232126
2489,22,Louisiana,All drugs,2002,"Rate per 100,000",8.25231,0.849019421
2490,22,Louisiana,All opioids,2002,"Rate per 100,000",2.13229,0.430074993
2491,22,Louisiana,All drugs,2003,"Rate per 100,000",12.13533,1.031271826
2492,22,Louisiana,All opioids,2003,"Rate per 100,000",2.73807,0.489775266
2493,22,Louisiana,All drugs,2004,"Rate per 100,000",12.1211,1.028150628
2494,22,Louisiana,All opioids,2004,"Rate per 100,000",3.21749,0.52823136
2495,22,Louisiana,All drugs,2005,"Rate per 100,000",14.73019,1.129422423
2496,22,Louisiana,All opioids,2005,"Rate per 100,000",3.78327,0.568386331
2497,22,Louisiana,All drugs,2006,"Rate per 100,000",16.53139,1.229031206
2498,22,Louisiana,All opioids,2006,"Rate per 100,000",4.5504,0.644441479
2499,22,Louisiana,All drugs,2007,"Rate per 100,000",18.8327,1.309495281
2500,22,Louisiana,All opioids,2007,"Rate per 100,000",4.91742,0.667405786
2501,22,Louisiana,All drugs,2008,"Rate per 100,000",14.87775,1.159974807
2502,22,Louisiana,All opioids,2008,"Rate per 100,000",2.93101,0.509582119
2503,22,Louisiana,All drugs,2009,"Rate per 100,000",13.1386,1.079307765
2504,22,Louisiana,All opioids,2009,"Rate per 100,000",2.79882,0.502872077
2505,22,Louisiana,All drugs,2010,"Rate per 100,000",13.17473,1.076870556
2506,22,Louisiana,All opioids,2010,"Rate per 100,000",2.80012,0.5019847
2507,22,Louisiana,All drugs,2011,"Rate per 100,000",13.48342,1.097657355
2508,22,Louisiana,All opioids,2011,"Rate per 100,000",2.52219,0.466759817
2509,22,Louisiana,All drugs,2012,"Rate per 100,000",12.3286,1.034791479
2510,22,Louisiana,All opioids,2012,"Rate per 100,000",3.67725,0.564935322
2511,22,Louisiana,All drugs,2013,"Rate per 100,000",17.77182,1.251130926
2512,22,Louisiana,All opioids,2013,"Rate per 100,000",5.88347,0.723456872
2513,22,Louisiana,All drugs,2014,"Rate per 100,000",16.85828,1.210838091
2514,22,Louisiana,All opioids,2014,"Rate per 100,000",5.667,0.703553335
2515,22,Louisiana,All drugs,2015,"Rate per 100,000",19.03854,1.298657821
2516,22,Louisiana,All opioids,2015,"Rate per 100,000",6.31528,0.747314778
2517,22,Louisiana,All drugs,2016,"Rate per 100,000",21.81069,1.383335399
2518,22,Louisiana,All opioids,2016,"Rate per 100,000",7.68524,0.825868271
2519,22,Louisiana,All drugs,2017,"Rate per 100,000",24.50278,1.474483369
2520,22,Louisiana,All opioids,2017,"Rate per 100,000",9.28983,0.912164253
2521,22,Louisiana,All drugs,2018,"Rate per 100,000",25.43107,1.508302118
2522,22,Louisiana,All opioids,2018,"Rate per 100,000",9.97062,0.946178544
2523,22,Louisiana,Cocaine,2018,"Rate per 100,000",2.53041,0.469916497
2524,22,Louisiana,Heroin,2018,"Rate per 100,000",3.82896,0.591342819
2525,22,Louisiana,Natural and semi-synthetic opioids,2018,"Rate per 100,000",2.85266,0.495599293
2526,22,Louisiana,Psychostimulants,2018,"Rate per 100,000",3.04233,0.520346833
2527,22,Louisiana,Synthetic opioids,2018,"Rate per 100,000",4.9588,0.672788393
2528,23,Maine,Cocaine,2000,"Rate per 100,000",N/A,N/A
2529,23,Maine,Heroin,2000,"Rate per 100,000",N/A,N/A
2530,23,Maine,Natural and semi-synthetic opioids,2000,"Rate per 100,000",N/A,N/A
2531,23,Maine,Psychostimulants,2000,"Rate per 100,000",N/A,N/A
2532,23,Maine,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
2533,23,Maine,Cocaine,2001,"Rate per 100,000",N/A,N/A
2534,23,Maine,Heroin,2001,"Rate per 100,000",N/A,N/A
2535,23,Maine,Natural and semi-synthetic opioids,2001,"Rate per 100,000",N/A,0.675889269
2536,23,Maine,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
2537,23,Maine,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
2538,23,Maine,Cocaine,2002,"Rate per 100,000",N/A,N/A
2539,23,Maine,Heroin,2002,"Rate per 100,000",N/A,N/A
2540,23,Maine,Natural and semi-synthetic opioids,2002,"Rate per 100,000",1.9418,0.768304316
2541,23,Maine,Psychostimulants,2002,"Rate per 100,000",N/A,N/A
2542,23,Maine,Synthetic opioids,2002,"Rate per 100,000",N/A,0.536019626
2543,23,Maine,Cocaine,2003,"Rate per 100,000",N/A,N/A
2544,23,Maine,Heroin,2003,"Rate per 100,000",N/A,N/A
